des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2023 AL1,5,2459955.438269473,2023-Jan-10 22:31,0.0352157632506031,0.0350156880479319,0.0354158314282581,7.0336468687842,7.02288154312241,< 00:01,26.28
2023 AP,8,2459955.603414721,2023-Jan-11 02:29,0.0125081723018983,0.0124871197736934,0.0125292247541243,19.9381570742212,19.9274702197548,< 00:01,23.41
2023 AS,4,2459955.888311895,2023-Jan-11 09:19,0.00387778460517732,0.00387433505502142,0.00388123397245503,6.31207950457572,6.20226733223365,< 00:01,27.49
2023 AN,3,2459956.539325119,2023-Jan-12 00:57,0.0036154150108004,0.00360751064425579,0.00362331915207509,14.7729121599499,14.7229405617242,< 00:01,27.95
2022 YD5,8,2459956.633459964,2023-Jan-12 03:12,0.0211518875544921,0.0210851056106228,0.0212186685604573,10.6181054717535,10.6062352450168,< 00:01,24.38
2023 AC1,1,2459956.650839170,2023-Jan-12 03:37,0.00162736063215,0.00162011129429726,0.00163460885671252,13.9883506806058,13.8708093701137,00:01,28.99
2023 AR,5,2459956.914200014,2023-Jan-12 09:56,0.00920986898886831,0.00919037549186014,0.00922936243410188,30.0896967229767,30.080080367754,< 00:01,25.02
2023 AV,1,2459957.339692713,2023-Jan-12 20:09,0.000103954327700867,0.000102964425477627,0.000104945964094506,15.0495382129104,13.2372996067556,00:05,30.66
2022 YZ2,23,2459957.464277749,2023-Jan-12 23:09,0.0425507715073598,0.0425443285029319,0.0425572145060213,6.52059746861192,6.51098715223462,< 00:01,23.43
2023 BP,3,2459957.624235014,2023-Jan-13 02:59,0.0131283606034657,0.0129679455007509,0.0132887586814008,9.76935766657381,9.74856077841385,00:04,26.69
2022 YS5,15,2459958.149990919,2023-Jan-13 15:36,0.0398455286470819,0.0398449594684844,0.0398460978258629,5.97379789972407,5.96259347123047,< 00:01,24.84
2014 LJ,10,2459958.648111589,2023-Jan-14 03:33,0.0121631755888857,0.0100862560749653,0.0312944613850752,3.47643147933798,3.41283657872857,4_13:17,28.52
2023 BM,1,2459958.955325873,2023-Jan-14 10:56,0.0332919344107254,0.0327325817715243,0.0338512871188033,16.8474500352948,16.8426988672461,00:01,25.22
2022 YH3,12,2459959.425599616,2023-Jan-14 22:13,0.0486460228941159,0.048563558275065,0.0487284873983389,16.2664479554088,16.2630803806444,< 00:01,22.87
2023 AK,4,2459959.729894062,2023-Jan-15 05:31,0.0101361347066503,0.0101185163722044,0.0101537527836254,11.2184436861495,11.1949872711219,< 00:01,27.75
2023 BE4,2,2459959.745005786,2023-Jan-15 05:53,0.0453198702026604,0.0443281566654603,0.0463115547888974,13.530859229451,13.526513446101,00:05,25.67
2023 BA2,2,2459959.886400962,2023-Jan-15 09:16,0.0154704467279307,0.0153934574668549,0.0155474340217963,11.5756822237802,11.5607940207531,00:01,25.41
2023 AH,3,2459959.899413283,2023-Jan-15 09:35,0.00473360375218583,0.00472342356725638,0.00474378184533632,4.7835265512102,4.66437072307451,< 00:01,28.67
2023 AN6,1,2459960.035466581,2023-Jan-15 12:51,0.000654933257267021,0.000647226350579332,0.000662632990240847,14.0533217879329,13.760785202896,< 00:01,30.64
2023 BT7,3,2459960.252999340,2023-Jan-15 18:04,0.0189104943778758,0.0187747598929003,0.0190462263814083,13.853910506571,13.8437363926704,00:07,23.58
2023 AX,4,2459960.701716307,2023-Jan-16 04:50,0.0113614190679717,0.0113369040806659,0.0113859308032903,3.95463378410827,3.89487977772002,< 00:01,28.07
2012 BV13,37,2459960.758400381,2023-Jan-16 06:12,0.0311205430073971,0.0311199082200523,0.0311211777946518,6.67822190752227,6.66538909606671,< 00:01,22.29
2023 AQ,5,2459961.570126366,2023-Jan-17 01:41,0.0279746076328567,0.0278986481621683,0.0280505669781998,24.9976194550906,24.9938089477501,< 00:01,22.78
2023 BB1,3,2459961.616288030,2023-Jan-17 02:47,0.023037846705711,0.0227632908788478,0.0233123966041995,16.040125751562,16.0329136746387,00:02,23.34
2024 RF2,4,2459962.488932579,2023-Jan-17 23:44,0.029356074084772,0.0213315042270452,0.0485621553839523,12.2496961420251,12.2422843969789,2_00:07,25.16
2023 BQ1,1,2459963.696111085,2023-Jan-19 04:42,0.0458609940716164,0.0424437455151275,0.0492780792538765,17.7478931247108,17.7446192493162,00:02,24.80
2023 BF,2,2459964.054087149,2023-Jan-19 13:18,0.0277676794524312,0.0276530477239114,0.0278823074639205,6.99766749362614,6.98394144242863,00:03,25.98
2023 BL10,1,2459964.093092270,2023-Jan-19 14:14,0.0459849397506318,0.045108317632243,0.0468615623685788,3.97993255087958,3.9653471779253,00:07,26.78
2023 BN1,1,2459964.232673551,2023-Jan-19 17:35,0.00914881983352198,0.00903101499852653,0.00926662155974575,23.7523860196264,23.7401214538263,00:15,25.91
2023 BR7,1,2459964.353748390,2023-Jan-19 20:29,0.0143765545477721,0.0140910102540314,0.014662041204379,8.22708751854748,8.20452917322073,00:05,27.73
2020 BP,9,2459964.360820907,2023-Jan-19 20:40,0.0238023458583214,0.0238021608364627,0.0238025308804209,17.2456717445066,17.2391795094706,< 00:01,25.64
2023 BJ5,1,2459964.626617745,2023-Jan-20 03:02,0.00955214656819248,0.00949981199844103,0.00960447402414542,6.13140317887892,6.08573941223016,00:14,28.31
2023 AT,4,2459964.666626576,2023-Jan-20 04:00,0.0294711883311944,0.0293928640572266,0.029549511157057,7.23347817020538,7.22096857573016,< 00:01,27.04
2023 BZ1,5,2459965.127125930,2023-Jan-20 15:03,0.0265864395001532,0.0265317420291125,0.0266411352573237,5.1423345195909,5.12280834470746,< 00:01,26.02
2023 CN,3,2459965.219721847,2023-Jan-20 17:16,0.0301886755267365,0.0298560704669705,0.0305212709512963,10.8245506062428,10.8163937635988,00:13,23.89
2023 BY2,2,2459965.641821867,2023-Jan-21 03:24,0.00169312006456664,0.0016917583687791,0.00169448173969454,17.8178017312072,17.7292594116918,< 00:01,29.49
2023 AE1,8,2459966.618205365,2023-Jan-22 02:50,0.00967941501597322,0.00966549454106987,0.0096933347656665,5.53651450732193,5.4865697260809,< 00:01,27.15
2023 BN8,1,2459967.058486241,2023-Jan-22 13:24,0.0145137262365709,0.0142912206138334,0.0147361955948699,8.38975942233583,8.36784896773984,00:19,25.92
2023 BH2,6,2459967.371222910,2023-Jan-22 20:55,0.00364225861887417,0.00363709121293856,0.0036474257964791,9.62162591045053,9.54529168607879,< 00:01,27.45
2023 BR8,1,2459967.570545230,2023-Jan-23 01:42,0.0204185421460024,0.0198989638204512,0.0209380862680299,14.9009643343451,14.8922043985033,00:27,26.46
2023 BA1,1,2459967.834562991,2023-Jan-23 08:02,0.00293068206037506,0.00292390520718031,0.00293745854924817,12.5561996039496,12.4835817996242,< 00:01,27.05
2023 BN4,11,2459968.407374693,2023-Jan-23 21:47,0.0185431371114706,0.0185214409167861,0.0185648332038264,11.9787975914822,11.966796146655,< 00:01,23.85
2023 CG,2,2459968.430316334,2023-Jan-23 22:20,0.0373845052435168,0.0369093460702837,0.0378596601126344,19.0898540896486,19.0861202076795,00:03,24.71
2023 BK1,5,2459968.435517070,2023-Jan-23 22:27,0.0433809681255203,0.0432733276623294,0.0434886080322709,10.8618044933378,10.8561483002358,< 00:01,25.25
2019 BO2,4,2459968.541312668,2023-Jan-24 00:59,0.0309785914506209,0.0161158847857993,0.11092554962526,16.2069839452026,16.2016760833584,3_08:09,26.1
2023 BE6,1,2459968.548680532,2023-Jan-24 01:10,0.0166502403389187,0.0165276153077108,0.0167728533984464,6.97772052247019,6.95474878995927,< 00:01,27.79
2019 BZ4,7,2459968.673838276,2023-Jan-24 04:10,0.0422219245081275,0.0422217676050163,0.0422220814112434,5.60314779536878,5.59187375998671,< 00:01,26.25
2023 BQ5,2,2459968.699432067,2023-Jan-24 04:47,0.0109173388365742,0.0108767817058766,0.0109578934753933,7.67122496206581,7.63934379296412,< 00:01,27.09
2023 BF6,1,2459968.846271568,2023-Jan-24 08:19,0.0434339872149969,0.0431202814168489,0.0437476886557292,11.0770163458739,11.0714768726535,00:02,26.73
2023 BH1,2,2459969.459956876,2023-Jan-24 23:02,0.00920819433480951,0.00914737563227941,0.0092690083714767,10.0072644403394,9.97830759190742,< 00:01,27.22
2023 BE2,2,2459969.667115608,2023-Jan-25 04:01,0.00487463231578553,0.00485508761507283,0.00489417521497377,9.65935807562844,9.60260361843667,< 00:01,28.21
2023 AQ1,6,2459969.674321700,2023-Jan-25 04:11,0.0261288911241783,0.0259949330599556,0.0262628480571101,15.7051943876507,15.6987000051307,< 00:01,24.06
2023 BQ7,5,2459969.826707032,2023-Jan-25 07:50,0.0156957112777561,0.0156559925592969,0.0157354258541144,4.06261350713596,4.02061085459001,< 00:01,27.27
2023 AP1,7,2459969.855553842,2023-Jan-25 08:32,0.0261067545758151,0.0260165996909309,0.0261969080122898,9.37399980526464,9.36310581554502,< 00:01,25.64
2023 BX5,1,2459970.143866962,2023-Jan-25 15:27,0.00224145206496731,0.00223715214107831,0.00224575158265859,10.217425587087,10.1004122386153,00:04,28.43
2023 BY,3,2459970.303143361,2023-Jan-25 19:17,0.0217057404850435,0.0214390140582305,0.0219724545025252,11.6459344142385,11.6353890865251,00:01,26.45
2023 BW5,5,2459970.313016527,2023-Jan-25 19:31,0.0174522380672297,0.0174040650361997,0.0175004103383096,10.3489449610296,10.3341819471802,< 00:01,25.80
2023 BL1,4,2459970.317743901,2023-Jan-25 19:38,0.00150162795960968,0.00150007722529986,0.00150317864264046,14.6618753733749,14.5403508165654,< 00:01,26.19
2023 AM1,6,2459970.328993628,2023-Jan-25 19:54,0.0295093544139091,0.0294251232103012,0.0295935830627572,5.80966477182906,5.79410211831401,< 00:01,26.43
2023 BL2,1,2459970.689152732,2023-Jan-26 04:32,0.0024784930427053,0.00247532255346389,0.00248166340356546,10.5418604284666,10.4393841365306,< 00:01,29.12
2020 BZ14,22,2459970.774334112,2023-Jan-26 06:35,0.0226878980869093,0.0226877763102084,0.0226880198636115,6.72625243825935,6.70876969001245,< 00:01,24.07
2023 BH5,2,2459970.865651301,2023-Jan-26 08:47,0.0183448200677986,0.018097060261703,0.0185925456061911,7.54147096544213,7.52218690638969,< 00:01,27.10
2023 BH7,9,2459970.901981753,2023-Jan-26 09:39,0.0162346899968384,0.0161867955358233,0.0162825828402027,7.57626819970478,7.5545744193701,< 00:01,25.90
2023 BU,23,2459971.519854579,2023-Jan-27 00:29,6.66251002445381e-05,6.66247928075425e-05,6.66254076820752e-05,9.2672451513957,2.42849390897654,< 00:01,29.70
2023 BZ3,3,2459971.528376426,2023-Jan-27 00:41,0.00187997140772723,0.00187492860425751,0.00188501225127247,6.75773936713279,6.54465016302209,< 00:01,29.08
2023 BT3,2,2459971.754561932,2023-Jan-27 06:07,0.00386464762447393,0.00385763602595632,0.00387165884713458,9.64639081255543,9.57465178094107,< 00:01,29.65
2023 BN5,6,2459971.854225426,2023-Jan-27 08:30,0.00858475767316235,0.00857203654262328,0.00859747824421068,6.52323239583269,6.47547792396545,< 00:01,27.30
2023 BG6,2,2459972.069772322,2023-Jan-27 13:40,0.0295596060088299,0.0294015022907502,0.0297176927709718,4.22184783024529,4.20044291652314,00:04,27.55
2023 BC,3,2459972.802184819,2023-Jan-28 07:15,0.0188873981524189,0.0186606753392291,0.0191141114981299,12.7933881380298,12.7823564510401,00:01,24.94
2023 BG7,1,2459972.869659637,2023-Jan-28 08:52,0.00272529510878742,0.00271727292169622,0.0027333171108519,18.1456094857444,18.0916492947381,< 00:01,27.73
2023 BE7,6,2459972.893586226,2023-Jan-28 09:27,0.00544635289842044,0.00543618487263508,0.00545652075226516,14.7440390421079,14.710820572751,< 00:01,26.61
2023 BL4,6,2459973.666829707,2023-Jan-29 04:00,0.0283888873444089,0.0282666799078642,0.0285110915050411,7.77394182809629,7.76185922999958,< 00:01,26.12
2023 BM5,1,2459973.983756152,2023-Jan-29 11:37,0.00506875516812714,0.00505241357221419,0.00508509627074351,15.4881778844597,15.4542007035478,< 00:01,27.31
2022 SO113,27,2459974.049411867,2023-Jan-29 13:11,0.0268995597029308,0.0268986927360845,0.0269004266688046,3.46614118133506,3.4374451113213,< 00:01,23.57
2023 CF,2,2459974.178323308,2023-Jan-29 16:17,0.0271846797221712,0.0269100306292511,0.0274593280004742,35.5581934839987,35.5554369377624,< 00:01,24.96
2023 BK4,8,2459974.192458927,2023-Jan-29 16:37,0.01864225844313,0.0186088045114063,0.0186757118602472,8.18722585761073,8.1697499066301,< 00:01,26.45
2023 BV5,6,2459974.570740100,2023-Jan-30 01:42,0.0168499923960347,0.016806575385373,0.0168934020481617,3.15401862927808,3.10347783880696,< 00:01,27.84
2023 CK,1,2459974.829145874,2023-Jan-30 07:54,0.00070336079822191,0.000701819518638465,0.000704901745687393,9.59578127880119,9.192529342345,00:02,27.02
2023 BJ7,2,2459975.065447918,2023-Jan-30 13:34,0.00247869985574913,0.00247529261236971,0.00248210678974043,7.99983218305982,7.86431269776273,< 00:01,28.76
2023 CA,6,2459975.094081140,2023-Jan-30 14:15,0.00440598584586712,0.00439849189600224,0.00441347960035919,12.6128569519284,12.5648190962013,< 00:01,26.15
2023 BA3,8,2459975.230556189,2023-Jan-30 17:32,0.00872344529173608,0.00871492843767164,0.00873196201286163,8.76722828132208,8.73232008012473,< 00:01,26.46
2023 CE,1,2459975.308781301,2023-Jan-30 19:25,0.0330605397636596,0.0328844147364269,0.0332366637026498,16.5968775754836,16.5920208945354,< 00:01,25.70
2023 AS1,9,2459975.738485457,2023-Jan-31 05:43,0.0300847870536933,0.030003290670249,0.0301662813751184,6.1779202211902,6.1635677102092,< 00:01,25.79
2023 BA4,8,2459975.896498484,2023-Jan-31 09:31,0.045193440931212,0.045014482581296,0.0453723965735833,7.85961670053732,7.85211183394022,< 00:01,24.78
2023 CL2,10,2459975.915297334,2023-Jan-31 09:58,0.0211637661562966,0.0211606967399817,0.021166835560242,4.9819547343325,4.956619477382,< 00:01,24.89
2023 BQ2,3,2459976.473008265,2023-Jan-31 23:21,0.0146647210731517,0.0146149614887393,0.0147144800240278,13.9193520491009,13.9062926465167,< 00:01,26.56
2023 BP6,6,2459976.521596995,2023-Feb-01 00:31,0.0173622730317125,0.0173010124254058,0.0174235322354698,9.73224418229979,9.71646280010259,< 00:01,23.85
2023 CR1,2,2459976.673769082,2023-Feb-01 04:10,0.0152901736865174,0.0151095041163572,0.0154708213594684,8.4177525076182,8.39702539541466,00:07,25.87
2023 CB,4,2459977.288457256,2023-Feb-01 18:55,0.0407164654294745,0.0404062861846184,0.0410266345823296,7.8374892847094,7.82913523899635,< 00:01,26.22
2017 DU34,5,2459977.703898862,2023-Feb-02 04:54,0.0339878385725913,0.0330859846008385,0.0485441271593336,11.1556941258299,11.1486645508886,3_17:30,26.8
2023 BY4,2,2459977.759928801,2023-Feb-02 06:14,0.0329338953871867,0.032760671260683,0.0331071169525268,10.7545356178819,10.7470102182722,< 00:01,24.75
2023 BP5,4,2459977.913574887,2023-Feb-02 09:56,0.0112219274304966,0.0111919912678906,0.0112518616558658,6.25160993729899,6.21351403234528,< 00:01,27.12
2023 BB8,2,2459977.975867445,2023-Feb-02 11:25,0.0400233694269466,0.0395761311054737,0.0404705971187394,11.1945434570328,11.1885949534888,00:01,25.39
2023 BH6,1,2459977.999554862,2023-Feb-02 11:59,0.0149325819237865,0.0148373529825029,0.0150278064656241,9.72325192423496,9.70488331274764,00:03,28.21
2023 BX7,6,2459978.224633050,2023-Feb-02 17:23,0.0108141230472974,0.0107943156370147,0.0108339302621989,13.5308221748613,13.5126004539586,< 00:01,25.25
2023 BR5,2,2459978.601313293,2023-Feb-03 02:26,0.0279157830603283,0.0276597106863527,0.0281718432651538,7.8704510145438,7.85831439039253,< 00:01,27.50
367789,90,2459978.868413316,2023-Feb-03 08:51,0.0121452434338017,0.0121452405021396,0.0121452463654638,9.91824508176566,9.89610106595779,< 00:01,21.77
2010 LK34,29,2459979.142295574,2023-Feb-03 15:25,0.0263042090060022,0.0263040391683951,0.0263043788436093,26.8869267022129,26.8831590016753,< 00:01,21.91
2023 BN6,10,2459979.849674789,2023-Feb-04 08:24,0.00514818850993229,0.00514699019757513,0.00514938681167625,7.51946190013016,7.45031502108286,< 00:01,25.23
2023 CZ2,5,2459980.136503207,2023-Feb-04 15:17,0.00507404920015514,0.00505213276675454,0.00509595538813799,3.93319117170935,3.79733523842247,00:05,29.11
2020 OO1,17,2459980.356892831,2023-Feb-04 20:34,0.0123057840289335,0.0123057039696164,0.0123058640882541,7.73602584557433,7.70798617333572,< 00:01,26.30
2023 BO7,1,2459980.371433196,2023-Feb-04 20:55,0.0365742664838582,0.0356194983993846,0.0375289210771569,5.14907027355776,5.13490236271522,00:31,27.16
2023 BZ7,4,2459980.380935991,2023-Feb-04 21:09,0.0310818680869083,0.0309978807693242,0.0311658545124299,9.31888382410873,9.30968026386762,< 00:01,26.11
2023 BC4,3,2459980.463002880,2023-Feb-04 23:07,0.041499585164008,0.0412983038764681,0.0417008645803639,11.5788883178967,11.5733419871674,< 00:01,24.03
2023 BG4,7,2459980.613505268,2023-Feb-05 02:43,0.0440227136058499,0.0437860943145233,0.0442593300293894,10.3688770231708,10.363038189295,< 00:01,25.30
2023 BT1,5,2459981.938220090,2023-Feb-06 10:31,0.0431509632686439,0.0430210632756496,0.0432808619994687,8.76210352006663,8.7550535344051,< 00:01,25.35
2023 CC,7,2459982.011752483,2023-Feb-06 12:17,0.0100262414011245,0.00999342171416932,0.0100590596916491,9.01987067048211,8.99035960226538,< 00:01,25.99
2022 YO6,26,2459982.083590702,2023-Feb-06 14:00,0.0310308299776496,0.0310295825595774,0.0310320773957007,13.4147012632316,13.4082988808496,< 00:01,21.73
2023 CO,15,2459982.091198463,2023-Feb-06 14:11,0.0154102993481934,0.0153929565977343,0.0154276417838195,6.57402064275441,6.5476669435925,< 00:01,25.07
2023 CT,4,2459982.951494621,2023-Feb-07 10:50,0.0106503397321419,0.010620937771122,0.0106797412324825,13.1876448907305,13.16866060078,< 00:01,26.64
2023 FP1,2,2459982.959001511,2023-Feb-07 11:01,0.0258121720110157,0.025762896377736,0.0258614411593023,2.55907424138083,2.51841410163797,00:06,26.55
2023 BU7,2,2459983.593508102,2023-Feb-08 02:15,0.00330528968767537,0.00329144228430428,0.00331908824599408,1.65510800123813,1.06166419779953,00:11,30.71
2023 BS,6,2459983.739497830,2023-Feb-08 05:45,0.0497008313186956,0.0495853808109218,0.0498162813387724,10.8862198723841,10.8812941507326,< 00:01,24.93
2023 CN1,3,2459983.784217661,2023-Feb-08 06:49,0.0131145777591911,0.0130705077995643,0.013158646178625,8.70122257963968,8.67784165664458,< 00:01,26.23
2023 BO8,5,2459983.942348973,2023-Feb-08 10:37,0.0107199488244659,0.0106904094647413,0.0107494863377305,6.6346372977766,6.59706793551611,< 00:01,26.66
2023 CU,10,2459984.182479297,2023-Feb-08 16:23,0.00566473083827105,0.00566120852082326,0.00566825297140515,4.70118746891842,4.60004758430925,< 00:01,27.23
2022 CX1,5,2459984.691348947,2023-Feb-09 04:36,0.0445702228556399,0.0384673381754957,0.0507623512127967,13.1909678492136,13.1864350601042,04:16,27.05
2023 CR,3,2459984.776111066,2023-Feb-09 06:38,0.00557426673750347,0.00556035920421353,0.00558817322831485,8.08187262531639,8.0225103531214,< 00:01,28.11
2023 CF1,3,2459984.887219809,2023-Feb-09 09:18,0.0223611053901033,0.0222633674202181,0.0224588372587901,5.79782940108523,5.7772408659485,< 00:01,28.00
2023 CT3,5,2459984.900843428,2023-Feb-09 09:37,0.0295409182483633,0.0293291476405226,0.0297526856110412,12.9731149512556,12.9661605375887,< 00:01,25.36
2023 CC3,8,2459985.190890168,2023-Feb-09 16:35,0.0326686487402588,0.0323313758128438,0.0330058920297699,6.15132564908664,6.13805227662466,00:01,26.94
2023 CA1,4,2459985.381249734,2023-Feb-09 21:09,0.0146446991155224,0.0146218634479773,0.0146675346012685,11.9751484802891,11.9599455690152,< 00:01,25.92
2023 CG4,1,2459985.387736328,2023-Feb-09 21:18,0.00183565896101412,0.00180208976854767,0.00186923188495116,12.1285607834029,12.0082873257622,00:52,29.22
2023 CA2,8,2459985.451886359,2023-Feb-09 22:51,0.0381547683462706,0.038019232651805,0.0382903031907562,12.5720291167292,12.5664732204307,< 00:01,24.10
2023 CZ3,2,2459985.680718454,2023-Feb-10 04:20,0.0203981775882807,0.0202613386583391,0.0205349742576652,3.41594684671605,3.37749108908816,< 00:01,27.45
2023 CB1,6,2459985.692289748,2023-Feb-10 04:37,0.0177204108572388,0.0176856788775845,0.0177551420258261,7.11433129341358,7.09316469728353,< 00:01,26.92
2023 CQ,4,2459985.787408083,2023-Feb-10 06:54,0.00381292908365268,0.0038094997978837,0.00381635826984635,9.15734507864754,9.08071398800469,< 00:01,27.74
2023 CY2,1,2459985.940531671,2023-Feb-10 10:34,0.00729100155735674,0.00720995874090585,0.00737204100986226,12.6133179018274,12.5843113917885,00:12,28.09
2023 BC8,6,2459986.506204361,2023-Feb-11 00:09,0.0396605929551177,0.0392952491499054,0.0400259321955369,14.0456369282648,14.0408529887231,< 00:01,24.19
2023 EE,8,2459986.853976641,2023-Feb-11 08:30,0.0332384072292161,0.0331511874965015,0.0333256263450428,10.6135064517494,10.6059508705851,< 00:01,23.88
2023 CN3,5,2459986.930997281,2023-Feb-11 10:21,0.0172686385100114,0.0171944363242258,0.0173428392478028,11.719261348982,11.7060879398874,< 00:01,26.38
2023 CY,5,2459987.348517677,2023-Feb-11 20:22,0.0205520393974167,0.0204999772517633,0.0206041009877867,11.0371327971841,11.0253802379331,< 00:01,26.33
2023 CM3,3,2459987.499835553,2023-Feb-12 00:00,0.00563540224233069,0.00562194233391724,0.00564886032251559,5.54283265243838,5.45686467745242,00:02,28.44
2023 CR3,8,2459987.769101534,2023-Feb-12 06:28,0.0371223675298652,0.0370141198059331,0.0372306130616088,6.4504903344957,6.43935357019724,< 00:01,25.79
2023 CK2,11,2459987.918692431,2023-Feb-12 10:03,0.0400425367394392,0.0399916504210408,0.0400934230175768,20.5532536058575,20.550015847734,< 00:01,22.68
2023 CL1,4,2459988.330850805,2023-Feb-12 19:56,0.00575390849321736,0.00574560670761202,0.00576221008991614,10.9047277069557,10.862179361316,< 00:01,27.45
2023 CJ1,11,2459988.664693758,2023-Feb-13 03:57,0.032121227876503,0.032026282551372,0.0322161713974925,7.16969847382351,7.15811949769118,< 00:01,25.51
2023 CB3,7,2459988.940840789,2023-Feb-13 10:35,0.0305962787844317,0.0304758972051175,0.0307166569540814,6.94726783684272,6.9347213527247,< 00:01,26.71
2021 EP4,3,2459989.147266848,2023-Feb-13 15:32,0.0487111594815332,0.0467113627299007,0.0510306333807218,6.14078341781565,6.13186936017528,2_03:28,29.26
2023 CU1,1,2459989.722993982,2023-Feb-14 05:21,0.0146455969895145,0.0145593221324728,0.0147318667226844,8.56548317417401,8.5442168280296,< 00:01,26.86
2023 CS6,1,2459989.736854877,2023-Feb-14 05:41,0.00481065353404573,0.00436187981772543,0.00525925902736359,19.4889616038638,19.4605211463833,00:01,29.23
2023 DB,8,2459989.882794212,2023-Feb-14 09:11,0.0173793750043623,0.0173451666512768,0.0174135801147834,3.57295183083086,3.5297817688543,< 00:01,26.91
2023 CH2,2,2459989.910459546,2023-Feb-14 09:51,0.00278936300627751,0.00278679739521056,0.00279192852800745,10.0533975515318,9.95792875630811,< 00:01,26.40
2023 CP,14,2459990.231891314,2023-Feb-14 17:34,0.0439570942224721,0.0439430994864148,0.0439710888660086,3.4230500929397,3.40529602612287,< 00:01,25.16
2023 CZ1,4,2459990.315603179,2023-Feb-14 19:34,0.0451736352951365,0.0449005911624728,0.045446674903649,8.57651644924872,8.56963641468735,< 00:01,26.92
2023 CP2,6,2459990.386707110,2023-Feb-14 21:17,0.00751205760002255,0.0075077775083184,0.00751633762057257,5.08013912180072,5.00983294544013,< 00:01,27.96
2023 DD,5,2459990.689524658,2023-Feb-15 04:33,0.00551786915303024,0.00550773352039549,0.00552800445309362,10.4636661062238,10.4174154429461,00:01,26.54
2023 CN2,2,2459991.114520300,2023-Feb-15 14:45,0.0117710554902088,0.0117138758148021,0.0118282324824079,9.71579361211431,9.69246760968081,< 00:01,27.72
2023 CT1,6,2459991.119717176,2023-Feb-15 14:52,0.00559317543702528,0.00557384957331049,0.00561250085807123,16.893416702395,16.8651939512771,< 00:01,26.58
199145,120,2459991.532124227,2023-Feb-16 00:46,0.0307334940082396,0.0307334315941794,0.0307335564223121,24.6485163124125,24.6449987595948,< 00:01,18.28
2023 CF2,2,2459991.859917757,2023-Feb-16 08:38,0.00992964905967603,0.00989815675983548,0.00996113982053434,7.93288534278645,7.89898717940463,< 00:01,28.25
2023 CV1,16,2459991.944558423,2023-Feb-16 10:40,0.0272258364437767,0.0271665177515212,0.0272851541717167,7.2501203011009,7.23660919917253,< 00:01,24.98
2023 CJ2,8,2459991.968567559,2023-Feb-16 11:15,0.0173856158086693,0.0173652981253329,0.0174059332758511,8.22681401227288,8.20816382696045,< 00:01,25.47
2022 RG,16,2459992.288591328,2023-Feb-16 18:56,0.0210495987272053,0.0210480686024967,0.0210511288457255,3.04239950890756,3.00050541809955,< 00:01,25.61
2023 CG2,5,2459992.328831535,2023-Feb-16 19:54,0.00343095671134733,0.0034222897012566,0.00343962357093548,21.3118794830149,21.2754085285532,< 00:01,27.07
2023 EF,5,2459992.347175498,2023-Feb-16 20:20,0.0344029122922896,0.0344009969232512,0.0344048276660176,5.12142593543016,5.10628094960739,00:01,26.18
2023 CA3,4,2459992.732240578,2023-Feb-17 05:34,0.015111605340682,0.0149753097947867,0.015247895248943,12.4391231087237,12.4249403849861,< 00:01,27.07
2023 CS3,11,2459992.829247511,2023-Feb-17 07:54,0.0240620787735987,0.0239994663731304,0.0241246878583059,4.68150547507733,4.65779201108959,< 00:01,26.94
2023 CY1,10,2459993.302374363,2023-Feb-17 19:15,0.0117686791738903,0.0117609682141546,0.0117763900303955,6.66588836212097,6.63183678144412,< 00:01,26.19
2023 CW2,8,2459993.414339548,2023-Feb-17 21:57,0.0041607624102806,0.00416019667603569,0.00416132809862753,2.25437374560169,1.94972716836033,< 00:01,29.72
2023 CC1,7,2459993.609287313,2023-Feb-18 02:37,0.0384742957401087,0.038386016010025,0.0385625750897444,12.1641420606656,12.1584474785125,< 00:01,24.72
2023 DN,7,2459993.755794527,2023-Feb-18 06:08,0.00663767612058342,0.00663214088895247,0.0066432111621714,6.21070419537922,6.14573116946439,< 00:01,26.15
2023 CS2,3,2459993.833837190,2023-Feb-18 08:01,0.010989404993577,0.0109544642193995,0.0110243439246686,7.6307577034793,7.59891737526583,< 00:01,28.05
2023 DH,5,2459993.857516123,2023-Feb-18 08:35,0.0168903123291614,0.0168529216961075,0.0169277008191386,4.94994731175252,4.91797463725577,< 00:01,27.47
2023 DQ1,3,2459993.865528418,2023-Feb-18 08:46,0.0271308389476603,0.0267372517134083,0.0275244128567614,12.6562484831831,12.6484864170743,00:13,26.01
2023 CE2,2,2459993.905498556,2023-Feb-18 09:44,0.0349272904775914,0.0344054353047809,0.035449136618382,16.1202765370051,16.1155435127109,< 00:01,25.51
2023 CH1,5,2459994.119120740,2023-Feb-18 14:52,0.0193286838669611,0.0192486538964379,0.0194087106166545,7.54531160892318,7.52701967439,< 00:01,26.65
2023 CW,4,2459994.173335341,2023-Feb-18 16:10,0.0170455800985342,0.0169300060207919,0.0171611457263635,7.61331611812709,7.5927565728764,< 00:01,25.76
2020 DG4,9,2459994.309361306,2023-Feb-18 19:25,0.00416583005113647,0.00416577022758985,0.00416588987472381,7.06644109269506,6.97534105153138,< 00:01,28.15
